user_id,join_date,gender,location,age
USR06724,2022-05-26,Female,Yogyakarta,36
USR06725,2023-09-10,Male,Medan,25
USR06726,2022-10-23,Male,Yogyakarta,62
USR06727,2023-08-05,Female,Medan,46
USR06728,2023-04-15,Female,Jakarta,18
USR06729,2023-05-21,Female,Makassar,56
USR06730,2022-07-12,Female,Yogyakarta,26
USR06731,2022-03-09,Female,Makassar,43
USR06732,2023-05-09,Male,Medan,18
USR06733,2022-02-21,nan,Jakarta,62
USR06734,2022-12-29,Male,Medan,62
USR06735,2023-04-19,Female,Surabaya,17
USR06736,2023-06-05,Female,Makassar,37
USR06737,2023-03-07,Female,Surabaya,24
USR06738,2022-10-25,Female,Surabaya,31
USR06739,2023-03-11,Male,Bandung,43
USR06740,2023-11-27,Female,Makassar,51
USR06741,2023-11-22,Female,Medan,56
USR06742,2022-07-17,Male,Medan,26
USR06743,2022-05-08,Male,Surabaya,59
USR06744,2023-06-16,Female,Yogyakarta,53
USR06745,2023-02-15,Male,Jakarta,32
USR06746,2022-03-06,Female,Bandung,36
USR06747,2023-11-25,Female,Bandung,33
USR06748,2022-08-29,Female,Yogyakarta,31
USR06749,2023-01-04,Female,Yogyakarta,56
USR06750,2023-06-20,Male,Surabaya,63
USR06751,2023-01-19,Female,Bandung,56
USR06752,2023-03-07,Male,Bandung,19
USR06753,2022-03-24,Male,Surabaya,29
USR06754,2023-11-28,nan,Medan,55
USR06755,2023-09-03,Male,Surabaya,40
USR06756,2023-07-28,Male,Surabaya,54
USR06757,2022-10-13,Female,Makassar,38
USR06758,2023-06-18,Male,Medan,57
USR06759,2023-04-04,Female,Surabaya,34
USR06760,2022-07-31,Female,Makassar,35
USR06761,2022-05-06,Male,Bandung,49
USR06762,2023-02-17,Male,Jakarta,41
USR06763,2023-05-14,Male,Medan,50
USR06764,2023-03-01,Male,Makassar,24
USR06765,2023-07-08,Male,Yogyakarta,51
USR06766,2023-09-02,Female,Medan,61
USR06767,2023-06-27,Female,Makassar,48
USR06768,2022-06-07,Male,Bandung,58
USR06769,2022-04-22,Female,Bandung,40
USR06770,2023-02-06,Male,Jakarta,25
USR06771,2022-05-02,Female,Bandung,34
USR06772,2022-09-30,Male,Yogyakarta,47
USR06773,2022-10-21,Male,Bandung,20
USR06774,2023-02-02,Female,Jakarta,16
USR06775,2023-04-16,Female,Medan,61
USR06776,2022-07-26,Female,Bandung,62
USR06777,2022-04-20,Male,Medan,23
USR06778,2023-03-16,Male,Jakarta,46
USR06779,2022-10-05,Female,Surabaya,33
USR06780,2023-07-22,Female,Bandung,39
USR06781,2023-07-23,Male,Medan,44
USR06782,2023-04-27,Male,Yogyakarta,31
USR06783,2022-04-24,Female,Makassar,27
USR06784,2023-04-22,Female,Yogyakarta,39
USR06785,2023-12-11,Female,Makassar,28
USR06786,2022-11-17,Female,Surabaya,32
USR06787,2022-06-28,nan,Bandung,30
USR06788,2022-08-07,Male,Bandung,22
USR06789,2023-06-12,Female,Bandung,57
USR06790,2023-05-07,Female,Makassar,35
USR06791,2022-03-02,Female,Surabaya,29
USR06792,2022-02-23,Male,Makassar,15
USR06793,2023-11-11,Female,Bandung,29
USR06794,2023-06-22,Female,Surabaya,31
USR06795,2022-03-06,Female,Makassar,52
USR06796,2023-09-04,Male,Yogyakarta,40
USR06797,2023-08-09,Female,Bandung,28
USR06798,2023-12-05,Female,Surabaya,62
USR06799,2022-06-20,Female,Surabaya,47
USR06800,2022-09-30,Female,Jakarta,56
USR06801,2023-11-30,Female,Surabaya,29
USR06802,2023-06-19,Male,Yogyakarta,38
USR06803,2023-01-26,Female,Jakarta,35
USR06804,2023-11-24,Male,Bandung,32
USR06805,2022-11-23,Female,Jakarta,21
USR06806,2022-04-18,Male,Bandung,32
USR06807,2022-06-11,Female,Bandung,32
USR06808,2023-03-28,Female,Yogyakarta,15
USR06809,2022-07-25,Female,Medan,37
USR06810,2023-08-13,Female,Yogyakarta,21
USR06811,2022-01-16,Female,Jakarta,34
USR06812,2022-11-23,Female,Surabaya,46
USR06813,2023-08-31,Male,Surabaya,19
USR06814,2023-10-21,Male,Yogyakarta,58
USR06815,2022-01-02,Male,Yogyakarta,36
USR06816,2022-01-10,Male,Yogyakarta,46
USR06817,2023-03-10,nan,Bandung,56
USR06818,2022-05-05,Male,Jakarta,21
USR06819,2022-03-22,Female,Makassar,21
USR06820,2023-04-30,Male,Surabaya,35
USR06821,2023-10-14,nan,Makassar,58
USR06822,2022-05-30,Male,Jakarta,23
USR06823,2022-12-06,Male,Surabaya,58
USR06824,2022-05-09,Male,Makassar,60
USR06825,2023-03-14,Female,Surabaya,58
USR06826,2023-05-16,Male,Yogyakarta,61
USR06827,2022-02-27,Female,Medan,29
USR06828,2022-07-17,Female,Medan,63
USR06829,2022-07-30,Male,Bandung,40
USR06830,2022-02-14,Male,Jakarta,22
USR06831,2022-04-07,Female,Surabaya,16
USR06832,2022-10-06,Male,Makassar,23
USR06833,2023-06-19,Female,Surabaya,50
USR06834,2023-02-14,Male,Surabaya,32
USR06835,2023-04-06,Female,Yogyakarta,38
USR06836,2023-01-26,Female,Makassar,17
USR06837,2022-02-13,Female,Yogyakarta,59
USR06838,2022-01-27,Male,Makassar,35
USR06839,2022-04-07,Female,Yogyakarta,25
USR06840,2023-07-02,Female,Medan,15
USR06841,2023-09-13,Female,Bandung,26
USR06842,2023-07-21,Female,Makassar,58
USR06843,2023-12-05,Female,Surabaya,63
USR06844,2022-08-07,nan,Medan,20
USR06845,2022-07-04,Female,Jakarta,21
USR06846,2022-03-10,Male,Medan,18
USR06847,2022-05-10,Male,Medan,60
USR06848,2023-07-21,nan,Medan,22
USR06849,2023-09-01,Male,Yogyakarta,37
USR06850,2023-08-22,nan,Surabaya,64
USR06851,2023-09-23,Female,Makassar,54
USR06852,2023-12-21,Male,Bandung,28
USR06853,2022-11-30,Male,Yogyakarta,51
USR06854,2022-06-03,Female,Jakarta,47
USR06855,2023-07-01,Female,Bandung,60
USR06856,2022-03-20,Male,Yogyakarta,19
USR06857,2023-08-02,Male,Surabaya,20
USR06858,2023-02-17,nan,Bandung,60
USR06859,2023-06-30,Male,Yogyakarta,59
USR06860,2023-09-01,Female,Bandung,59
USR06861,2022-06-18,Female,Jakarta,37
USR06862,2023-11-12,Male,Medan,29
USR06863,2023-10-25,Male,Makassar,61
USR06864,2023-08-06,Male,Makassar,48
USR06865,2023-05-30,Male,Yogyakarta,17
USR06866,2022-11-10,Female,Bandung,44
USR06867,2022-02-01,Female,Jakarta,30
USR06868,2022-10-14,Female,Makassar,28
USR06869,2023-08-17,Female,Makassar,35
USR06870,2022-02-12,Male,Makassar,16
USR06871,2023-09-09,Male,Bandung,63
USR06872,2022-01-01,Male,Surabaya,34
USR06873,2023-07-27,Male,Bandung,32
USR06874,2022-09-27,nan,Bandung,55
USR06875,2022-06-29,Male,Surabaya,33
USR06876,2023-06-02,Male,Yogyakarta,31
USR06877,2022-04-13,Female,Makassar,28
USR06878,2022-01-10,Female,Bandung,27
USR06879,2023-08-06,nan,Medan,41
USR06880,2022-03-31,Male,Makassar,20
USR06881,2022-08-14,Male,Yogyakarta,49
USR06882,2023-11-01,Male,Makassar,49
USR06883,2022-05-06,Male,Makassar,32
USR06884,2022-07-28,Female,Bandung,48
USR06885,2022-04-07,Female,Jakarta,50
USR06886,2022-03-15,Female,Jakarta,36
USR06887,2023-09-19,Male,Surabaya,58
USR06888,2022-07-10,Male,Jakarta,18
USR06889,2023-11-13,nan,Makassar,64
USR06890,2023-12-17,Female,Medan,55
USR06891,2022-02-25,nan,Medan,43
USR06892,2023-12-21,Female,Makassar,46
USR06893,2023-07-07,nan,Yogyakarta,27
USR06894,2022-02-01,Female,Bandung,38
USR06895,2023-06-11,Male,Bandung,30
USR06896,2023-07-28,Female,Makassar,15
USR06897,2023-10-29,Female,Makassar,40
USR06898,2022-10-11,Male,Surabaya,30
USR06899,2023-12-22,Male,Bandung,59
USR06900,2023-05-09,Male,Jakarta,62
USR06901,2022-07-06,Male,Yogyakarta,57
USR06902,2023-05-13,Male,Yogyakarta,42
USR06903,2023-03-18,Female,Jakarta,34
USR06904,2022-05-10,nan,Bandung,46
USR06905,2023-10-01,Female,Medan,21
USR06906,2022-10-19,Male,Makassar,20
USR06907,2022-04-24,Male,Yogyakarta,33
USR06908,2022-07-18,Male,Surabaya,22
USR06909,2022-01-13,Female,Surabaya,31
USR06910,2022-09-28,Female,Yogyakarta,33
USR06911,2023-08-24,Male,Surabaya,60
USR06912,2022-08-03,Female,Jakarta,63
USR06913,2023-03-20,Female,Yogyakarta,33
USR06914,2023-05-27,Male,Medan,23
USR06915,2023-03-23,Male,Medan,48
USR06916,2023-12-16,Female,Yogyakarta,48
USR06917,2022-03-15,Female,Surabaya,48
USR06918,2023-06-21,Male,Makassar,16
USR06919,2022-04-11,Male,Makassar,31
USR06920,2022-06-25,Female,Yogyakarta,63
USR06921,2023-03-03,Male,Makassar,24
USR06922,2022-04-27,Female,Surabaya,54
USR06923,2022-06-15,Male,Makassar,18
USR06924,2022-02-10,Male,Bandung,37
USR06925,2023-03-05,Male,Surabaya,37
USR06926,2022-12-10,nan,Medan,23
USR06927,2023-02-28,Female,Jakarta,60
USR06928,2023-01-01,Female,Yogyakarta,22
USR06929,2022-04-30,Male,Bandung,60
USR06930,2023-09-01,Female,Jakarta,53
USR06931,2023-10-19,Female,Bandung,32
USR06932,2023-12-29,Male,Surabaya,43
USR06933,2022-08-17,nan,Medan,18
USR06934,2022-05-10,Female,Bandung,31
USR06935,2022-12-18,nan,Surabaya,52
USR06936,2022-11-14,Female,Medan,20
USR06937,2023-10-11,Female,Jakarta,37
USR06938,2022-12-03,nan,Bandung,22
USR06939,2022-09-30,Male,Surabaya,54
USR06940,2022-04-27,Female,Bandung,26
USR06941,2023-01-03,Male,Makassar,31
USR06942,2022-04-04,Female,Bandung,59
USR06943,2022-06-17,Female,Yogyakarta,29
USR06944,2023-12-16,Female,Medan,18
USR06945,2022-12-07,Female,Yogyakarta,58
USR06946,2023-10-23,Male,Makassar,31
USR06947,2023-11-26,Female,Yogyakarta,41
USR06948,2022-06-01,Male,Medan,61
USR06949,2023-08-09,Male,Jakarta,61
USR06950,2022-10-01,Female,Makassar,34
USR06951,2023-07-08,Female,Makassar,49
USR06952,2023-05-11,Male,Medan,43
USR06953,2023-12-25,Male,Surabaya,27
USR06954,2022-04-11,Male,Bandung,38
USR06955,2023-07-11,Female,Jakarta,32
USR06956,2022-03-23,Female,Jakarta,49
USR06957,2023-06-13,Male,Surabaya,41
USR06958,2022-03-14,Female,Medan,58
USR06959,2022-01-14,Male,Jakarta,60
USR06960,2023-03-09,Female,Bandung,28
USR06961,2022-06-06,Male,Surabaya,29
USR06962,2022-05-12,nan,Makassar,39
USR06963,2022-12-04,Male,Bandung,23
USR06964,2023-02-08,Female,Yogyakarta,43
USR06965,2023-01-11,Female,Medan,52
USR06966,2023-07-13,Male,Medan,33
USR06967,2022-04-17,Male,Surabaya,27
USR06968,2023-09-12,Male,Makassar,25
USR06969,2022-09-22,Female,Yogyakarta,25
USR06970,2022-07-24,Male,Makassar,30
USR06971,2022-03-20,Female,Yogyakarta,30
USR06972,2022-06-04,Female,Surabaya,41
USR06973,2022-09-04,Male,Surabaya,58
USR06974,2023-06-15,Male,Yogyakarta,20
USR06975,2023-06-22,nan,Surabaya,25
USR06976,2023-12-30,Male,Yogyakarta,24
USR06977,2022-06-03,Male,Makassar,49
USR06978,2022-06-03,Female,Medan,63
USR06979,2023-11-17,Male,Medan,40
USR06980,2022-04-02,Female,Bandung,38
USR06981,2023-03-09,Male,Yogyakarta,43
USR06982,2022-12-04,nan,Medan,24
USR06983,2023-04-25,Male,Surabaya,62
USR06984,2023-11-24,nan,Bandung,37
USR06985,2022-05-11,Male,Yogyakarta,42
USR06986,2023-03-26,Male,Jakarta,57
USR06987,2022-09-30,nan,Makassar,50
USR06988,2023-08-11,Male,Bandung,53
USR06989,2022-06-26,Male,Yogyakarta,23
USR06990,2023-11-27,Male,Jakarta,32
USR06991,2023-10-05,nan,Surabaya,31
USR06992,2022-02-18,Male,Medan,40
USR06993,2023-07-21,Female,Medan,43
USR06994,2023-10-28,Female,Bandung,36
USR06995,2022-12-21,Male,Yogyakarta,18
USR06996,2023-12-13,Male,Jakarta,58
USR06997,2022-11-04,nan,Medan,58
USR06998,2023-09-22,Female,Yogyakarta,61
USR06999,2022-02-15,Female,Surabaya,31
USR07000,2022-10-29,Male,Jakarta,33
USR07001,2023-02-12,Male,Jakarta,49
USR07002,2022-07-08,Female,Medan,39
USR07003,2022-05-09,Female,Bandung,19
USR07004,2023-07-15,Female,Bandung,17
USR07005,2023-06-21,Male,Bandung,59
USR07006,2022-09-23,nan,Medan,34
USR07007,2022-04-28,Male,Makassar,31
USR07008,2023-04-09,Male,Surabaya,58
USR07009,2022-05-24,nan,Surabaya,42
USR07010,2023-03-18,Female,Bandung,35
USR07011,2022-07-19,Male,Bandung,30
USR07012,2022-06-06,Female,Surabaya,41
USR07013,2023-05-02,Female,Medan,15
USR07014,2022-05-14,Male,Jakarta,55
USR07015,2022-05-28,Female,Surabaya,22
USR07016,2022-12-02,Male,Surabaya,56
USR07017,2022-03-12,Male,Jakarta,30
USR07018,2022-08-21,Male,Jakarta,36
USR07019,2022-11-30,Female,Makassar,57
USR07020,2023-10-28,Male,Yogyakarta,42
USR07021,2022-03-31,Female,Surabaya,41
USR07022,2022-11-30,Female,Jakarta,19
USR07023,2022-07-18,Male,Yogyakarta,46
USR07024,2022-06-10,Female,Surabaya,26
USR07025,2023-06-22,Female,Jakarta,41
USR07026,2022-05-01,Female,Bandung,62
USR07027,2022-10-28,Male,Yogyakarta,33
USR07028,2023-12-25,Male,Bandung,60
USR07029,2023-07-29,Female,Yogyakarta,35
USR07030,2023-03-12,Male,Bandung,59
USR07031,2022-03-09,Male,Surabaya,38
USR07032,2023-04-04,Female,Surabaya,58
USR07033,2023-05-29,Male,Surabaya,18
USR07034,2023-02-02,nan,Medan,16
USR07035,2023-09-12,Female,Yogyakarta,39
USR07036,2022-10-13,Female,Bandung,32
USR07037,2023-07-15,Female,Jakarta,40
USR07038,2022-05-20,Female,Yogyakarta,49
USR07039,2023-12-31,Female,Yogyakarta,57
USR07040,2023-07-10,Female,Makassar,18
USR07041,2023-08-13,Male,Medan,17
USR07042,2023-12-29,nan,Yogyakarta,44
USR07043,2023-09-02,Female,Surabaya,21
USR07044,2022-10-09,nan,Yogyakarta,63
USR07045,2023-10-23,Female,Bandung,57
USR07046,2023-08-01,Male,Medan,27
USR07047,2023-04-02,Male,Bandung,38
USR07048,2022-03-28,Male,Jakarta,18
USR07049,2022-03-20,Male,Makassar,23
USR07050,2022-07-24,Male,Medan,32
USR07051,2022-12-03,Female,Makassar,37
USR07052,2022-09-11,Female,Medan,45
USR07053,2022-10-31,Male,Bandung,43
USR07054,2023-01-15,Female,Surabaya,37
USR07055,2022-05-10,Male,Bandung,16
USR07056,2023-08-19,Female,Surabaya,51
USR07057,2022-10-03,nan,Surabaya,33
USR07058,2023-11-30,Female,Surabaya,35
USR07059,2023-07-12,Male,Bandung,32
USR07060,2022-07-02,Female,Bandung,63
USR07061,2022-09-25,Female,Makassar,45
USR07062,2022-11-18,Female,Medan,52
USR07063,2023-05-27,nan,Surabaya,52
USR07064,2023-09-04,Male,Jakarta,17
USR07065,2022-03-19,Male,Jakarta,61
USR07066,2022-12-05,Male,Surabaya,33
USR07067,2023-11-05,Female,Medan,27
USR07068,2023-07-10,Female,Bandung,24
USR07069,2023-05-24,Male,Makassar,39
USR07070,2022-08-26,Male,Jakarta,31
USR07071,2022-05-14,Female,Medan,25
USR07072,2022-07-11,nan,Bandung,19
USR07073,2022-12-22,Male,Yogyakarta,39
USR07074,2022-10-05,Male,Yogyakarta,29
USR07075,2022-01-18,Female,Surabaya,62
USR07076,2023-06-08,Male,Bandung,24
USR07077,2022-06-29,Female,Bandung,39
USR07078,2022-05-03,Female,Yogyakarta,24
USR07079,2022-09-03,Female,Yogyakarta,28
USR07080,2023-01-08,nan,Bandung,28
USR07081,2022-02-20,Male,Yogyakarta,42
USR07082,2022-03-12,Female,Makassar,48
USR07083,2023-04-25,nan,Jakarta,39
USR07084,2023-07-14,Male,Jakarta,64
USR07085,2022-01-19,Male,Makassar,47
USR07086,2022-03-25,Female,Medan,42
USR07087,2022-06-04,Female,Bandung,46
USR07088,2023-07-19,Male,Surabaya,43
USR07089,2023-09-11,Male,Yogyakarta,47
USR07090,2022-12-23,Female,Makassar,55
USR07091,2023-10-09,Male,Bandung,19
USR07092,2023-03-19,Female,Bandung,53
USR07093,2022-03-10,Female,Jakarta,56
USR07094,2023-06-07,Female,Makassar,27
USR07095,2022-05-23,Female,Yogyakarta,51
USR07096,2022-07-11,Female,Surabaya,44
USR07097,2023-01-22,Female,Yogyakarta,40
USR07098,2023-01-13,Male,Makassar,19
USR07099,2023-08-04,Female,Surabaya,48
USR07100,2023-06-19,Female,Yogyakarta,20
USR07101,2023-11-24,Female,Bandung,51
USR07102,2022-10-20,Female,Yogyakarta,64
USR07103,2022-01-09,Female,Surabaya,46
USR07104,2022-09-28,Male,Bandung,56
USR07105,2023-01-22,nan,Yogyakarta,59
USR07106,2022-04-03,Male,Yogyakarta,32
USR07107,2023-06-13,nan,Yogyakarta,15
USR07108,2022-06-03,Male,Yogyakarta,61
USR07109,2023-02-09,Male,Yogyakarta,48
USR07110,2022-05-29,Female,Surabaya,33
USR07111,2022-09-24,Female,Jakarta,62
USR07112,2023-02-26,Female,Makassar,24
USR07113,2023-09-10,Male,Jakarta,16
USR07114,2023-04-17,Female,Medan,15
USR07115,2023-07-01,Female,Makassar,15
USR07116,2023-09-23,Female,Makassar,44
USR07117,2023-06-10,nan,Surabaya,21
USR07118,2023-05-18,Female,Bandung,23
USR07119,2022-01-14,Male,Surabaya,23
USR07120,2023-10-14,Female,Makassar,23
USR07121,2022-12-30,Female,Jakarta,16
USR07122,2022-04-29,Female,Bandung,18
USR07123,2022-08-26,Male,Surabaya,53
USR07124,2023-06-30,Female,Jakarta,47
USR07125,2022-06-18,Female,Surabaya,31
USR07126,2023-06-06,Male,Yogyakarta,23
USR07127,2023-09-26,Male,Makassar,43
USR07128,2023-10-19,Female,Surabaya,51
USR07129,2023-05-31,Female,Jakarta,32
USR07130,2023-02-01,Female,Yogyakarta,25
USR07131,2022-04-16,Female,Jakarta,24
USR07132,2022-03-26,Female,Yogyakarta,55
USR07133,2022-08-02,Female,Jakarta,46
USR07134,2022-05-01,Male,Surabaya,52
USR07135,2022-05-12,Male,Yogyakarta,59
USR07136,2022-07-16,Female,Makassar,61
USR07137,2022-01-19,Female,Medan,19
USR07138,2023-10-04,Female,Medan,17
USR07139,2022-01-12,Female,Medan,25
USR07140,2022-03-22,Female,Bandung,33
USR07141,2022-11-26,Male,Makassar,54
USR07142,2023-01-27,Female,Makassar,37
USR07143,2023-09-29,Female,Bandung,45
USR07144,2022-11-03,Female,Medan,47
USR07145,2022-09-24,Female,Yogyakarta,36
USR07146,2023-03-23,Female,Medan,60
USR07147,2023-03-17,Male,Yogyakarta,27
USR07148,2023-10-14,Male,Yogyakarta,26
USR07149,2022-01-02,Male,Bandung,60
USR07150,2023-06-04,Female,Jakarta,58
USR07151,2023-10-13,Male,Yogyakarta,33
USR07152,2023-09-28,Male,Makassar,23
USR07153,2022-11-05,nan,Medan,19
USR07154,2023-06-06,Female,Medan,54
USR07155,2023-04-14,Male,Bandung,49
USR07156,2022-07-31,Female,Surabaya,58
USR07157,2022-04-22,Female,Yogyakarta,18
USR07158,2022-01-08,Female,Makassar,63
USR07159,2023-04-22,Female,Yogyakarta,40
USR07160,2023-04-05,Male,Makassar,63
USR07161,2022-09-10,Male,Makassar,22
USR07162,2023-06-10,Male,Jakarta,42
USR07163,2023-03-14,Male,Yogyakarta,42
USR07164,2023-10-23,Female,Surabaya,44
USR07165,2022-08-24,Male,Makassar,37
USR07166,2022-11-02,Female,Jakarta,40
USR07167,2023-04-23,Female,Jakarta,59
USR07168,2023-11-10,Male,Yogyakarta,21
USR07169,2022-01-20,Male,Jakarta,24
USR07170,2022-08-04,Male,Makassar,37
USR07171,2022-05-15,Male,Makassar,57
USR07172,2022-05-09,Female,Bandung,22
USR07173,2023-02-14,Female,Yogyakarta,30
USR07174,2023-02-26,Female,Bandung,21
USR07175,2022-10-21,Female,Surabaya,23
USR07176,2022-09-03,Male,Bandung,29
USR07177,2023-12-02,Female,Yogyakarta,54
USR07178,2023-07-10,Female,Yogyakarta,47
USR07179,2022-03-27,Male,Makassar,24
USR07180,2023-07-10,nan,Bandung,16
USR07181,2023-01-10,Male,Surabaya,37
USR07182,2023-03-22,Female,Makassar,62
USR07183,2023-01-13,Female,Medan,55
USR07184,2023-01-25,Female,Medan,33
USR07185,2023-10-19,nan,Medan,58
USR07186,2022-02-20,nan,Surabaya,17
USR07187,2022-08-30,Female,Surabaya,59
USR07188,2022-10-21,Female,Makassar,32
USR07189,2023-07-17,Male,Medan,63
USR07190,2022-09-23,Female,Yogyakarta,19
USR07191,2022-04-30,Female,Jakarta,63
USR07192,2023-12-13,Female,Bandung,20
USR07193,2022-09-05,Male,Yogyakarta,15
USR07194,2022-03-11,Male,Medan,56
USR07195,2022-02-26,Male,Medan,20
USR07196,2023-01-17,Male,Medan,24
USR07197,2022-02-08,Male,Medan,52
USR07198,2023-03-19,Male,Yogyakarta,64
USR07199,2022-01-18,Male,Makassar,35
USR07200,2022-12-18,Male,Bandung,24
USR07201,2022-10-25,Female,Medan,52
USR07202,2022-10-10,Female,Makassar,46
USR07203,2023-08-09,Female,Yogyakarta,39
USR07204,2022-04-20,Female,Medan,41
USR07205,2022-06-29,Male,Yogyakarta,64
USR07206,2023-06-28,Female,Jakarta,37
USR07207,2022-01-25,nan,Yogyakarta,28
USR07208,2022-02-26,Male,Makassar,26
USR07209,2022-06-29,Male,Jakarta,31
USR07210,2022-08-20,Female,Medan,49
USR07211,2022-12-09,Male,Bandung,46
USR07212,2023-04-22,nan,Makassar,40
USR07213,2023-07-30,Female,Jakarta,23
USR07214,2023-03-31,Male,Yogyakarta,62
USR07215,2022-08-20,Male,Jakarta,18
USR07216,2022-10-16,Female,Bandung,47
USR07217,2022-08-01,Male,Makassar,43
USR07218,2022-09-15,Female,Surabaya,54
USR07219,2023-06-14,Male,Jakarta,57
USR07220,2023-11-18,nan,Makassar,31
USR07221,2022-08-17,Male,Surabaya,22
USR07222,2022-08-14,Female,Makassar,49
USR07223,2023-08-19,Male,Medan,27
USR07224,2023-03-11,Male,Jakarta,55
USR07225,2023-02-06,Female,Surabaya,18
USR07226,2023-09-14,Male,Bandung,38
USR07227,2022-03-29,Male,Bandung,63
USR07228,2023-08-07,Male,Medan,58
USR07229,2023-06-26,Female,Medan,53
USR07230,2023-11-15,Female,Yogyakarta,62
USR07231,2022-11-05,Female,Surabaya,52
USR07232,2022-12-09,Male,Jakarta,56
USR07233,2023-03-12,Male,Jakarta,20
USR07234,2022-06-26,Male,Yogyakarta,26
USR07235,2022-05-19,Female,Bandung,43
USR07236,2022-07-13,Female,Medan,52
USR07237,2022-07-05,Female,Yogyakarta,49
USR07238,2022-08-06,Female,Bandung,46
USR07239,2022-06-13,Female,Surabaya,63
USR07240,2022-06-10,Male,Bandung,23
USR07241,2023-06-09,Male,Bandung,17
USR07242,2023-08-24,Male,Medan,24
USR07243,2022-02-11,Male,Medan,58
USR07244,2022-07-29,Female,Jakarta,30
USR07245,2022-10-02,Female,Jakarta,29
USR07246,2022-10-06,Female,Yogyakarta,24
USR07247,2022-09-08,Male,Jakarta,52
USR07248,2022-11-06,Female,Bandung,62
USR07249,2023-12-21,Male,Bandung,37
USR07250,2022-05-20,Female,Makassar,51
USR07251,2023-06-30,nan,Surabaya,23
USR07252,2023-06-14,Male,Makassar,55
USR07253,2022-02-26,Male,Surabaya,47
USR07254,2022-04-22,Female,Yogyakarta,31
USR07255,2022-01-05,Female,Medan,47
USR07256,2023-02-14,Male,Yogyakarta,49
USR07257,2023-02-18,Female,Bandung,32
USR07258,2022-07-01,nan,Makassar,23
USR07259,2022-01-13,Male,Yogyakarta,62
USR07260,2022-12-05,Male,Bandung,28
USR07261,2022-09-16,Female,Makassar,55
USR07262,2022-03-31,Male,Jakarta,32
USR07263,2023-09-08,Male,Surabaya,35
USR07264,2023-11-29,Female,Jakarta,19
USR07265,2022-09-07,Female,Yogyakarta,59
USR07266,2022-09-12,Male,Bandung,20
USR07267,2023-08-11,Male,Medan,43
USR07268,2022-04-18,Female,Medan,48
USR07269,2023-10-30,Female,Jakarta,53
USR07270,2023-08-17,Female,Makassar,60
USR07271,2023-08-12,Female,Jakarta,15
USR07272,2023-04-30,Female,Medan,40
USR07273,2022-09-15,nan,Jakarta,34
USR07274,2023-10-01,nan,Surabaya,22
USR07275,2022-10-09,Male,Jakarta,26
USR07276,2022-03-29,Male,Makassar,62
USR07277,2022-07-23,Male,Bandung,63
