order_id,courier_name,dispatch_date,delivery_date
ORD052221,JNE,2021-12-03,2021-12-08
ORD052222,GoTo Logistics,2023-09-15,2023-09-18
ORD052223,GoTo Logistics,2022-06-28,2022-07-04
ORD052224,JNE,2022-06-03,2022-06-04
ORD052225,SiCepat,2022-09-15,2022-09-20
ORD052226,nan,2023-03-12,2023-03-18
ORD052227,SiCepat,2024-05-10,2024-05-15
ORD052228,GoTo Logistics,2022-07-08,2022-07-09
ORD052229,GoTo Logistics,2022-12-29,2023-01-03
ORD052230,GoTo Logistics,2023-03-22,2023-03-27
ORD052231,JNE,2023-12-23,2023-12-27
ORD052232,GoTo Logistics,2023-03-04,2023-03-10
ORD052233,JNE,2022-11-18,2022-11-20
ORD052234,GoTo Logistics,2022-11-13,2022-11-18
ORD052235,JNE,2023-09-16,2023-09-20
ORD052236,GoTo Logistics,2023-09-01,2023-09-07
ORD052237,JNE,2023-02-16,2023-02-22
ORD052238,GoTo Logistics,2024-06-11,2024-06-13
ORD052239,GoTo Logistics,2024-01-29,2024-02-03
ORD052240,JNE,2024-01-15,2024-01-21
ORD052241,GoTo Logistics,2023-11-24,2023-11-26
ORD052242,GoTo Logistics,2023-12-12,2023-12-15
ORD052243,AnterAja,2024-04-13,2024-04-16
ORD052244,AnterAja,2024-03-24,2024-03-25
ORD052245,GoTo Logistics,2024-06-08,2024-06-12
ORD052246,SiCepat,2023-03-11,2023-03-14
ORD052247,GoTo Logistics,2023-11-28,2023-12-02
ORD052248,GoTo Logistics,2022-09-24,2022-09-25
ORD052249,SiCepat,2023-12-14,2023-12-19
ORD052250,nan,2023-02-09,2023-02-10
ORD052251,JNE,2022-09-08,2022-09-09
ORD052252,GoTo Logistics,2024-04-08,2024-04-14
ORD052253,GoTo Logistics,2024-04-23,2024-04-24
ORD052254,GoTo Logistics,2024-04-17,2024-04-16
ORD052255,SiCepat,2023-12-24,2023-12-26
ORD052256,JNE,2023-11-16,2023-11-19
ORD052257,SiCepat,2024-01-10,2024-01-12
ORD052258,JNE,2022-07-21,2022-07-27
ORD052259,JNE,2023-01-21,2023-01-27
ORD052260,GoTo Logistics,2023-03-25,2023-03-30
ORD052261,SiCepat,2024-08-31,2024-09-01
ORD052262,GoTo Logistics,2023-03-05,2023-03-09
ORD052263,GoTo Logistics,2024-03-08,2024-03-09
ORD052264,SiCepat,2023-08-31,2023-09-06
ORD052265,AnterAja,2024-02-19,2024-02-24
ORD052266,JNE,2023-12-19,2023-12-22
ORD052267,GoTo Logistics,2022-06-11,2022-06-14
ORD052268,AnterAja,2023-04-22,2023-04-25
ORD052269,JNE,2024-03-11,2024-03-16
ORD052270,JNE,2024-02-02,2024-02-07
ORD052271,GoTo Logistics,2024-07-05,2024-07-11
ORD052272,GoTo Logistics,2023-01-11,2023-01-16
ORD052273,JNE,2023-07-27,2023-08-02
ORD052274,GoTo Logistics,2023-04-10,2023-04-16
ORD052275,GoTo Logistics,2023-01-10,2023-01-12
ORD052276,AnterAja,2023-03-07,2023-03-05
ORD052277,JNE,2024-07-05,2024-07-06
ORD052278,SiCepat,2024-01-05,2024-01-09
ORD052279,GoTo Logistics,2024-11-13,2024-11-17
ORD052280,GoTo Logistics,2023-05-10,2023-05-13
ORD052281,GoTo Logistics,2022-05-19,2022-05-20
ORD052282,nan,2024-09-14,2024-09-19
ORD052283,JNE,2023-04-01,2023-04-03
ORD052284,GoTo Logistics,2022-07-13,2022-07-17
ORD052285,GoTo Logistics,2023-08-08,2023-08-14
ORD052286,GoTo Logistics,2022-11-20,2022-11-25
ORD052287,JNE,2022-10-28,2022-10-29
ORD052288,JNE,2024-08-23,2024-08-24
ORD052289,GoTo Logistics,2022-01-09,2022-01-12
ORD052290,nan,2022-07-09,2022-07-15
ORD052291,JNE,2024-10-24,2024-10-30
ORD052292,GoTo Logistics,2023-01-02,2023-01-06
ORD052293,JNE,2022-11-09,2022-11-10
ORD052294,nan,2024-06-24,2024-06-25
ORD052295,JNE,2022-09-02,2022-09-03
ORD052296,SiCepat,2023-03-10,2023-03-12
ORD052297,JNE,2022-09-25,2022-09-22
ORD052298,GoTo Logistics,2022-12-21,2022-12-26
ORD052299,JNE,2022-08-06,2022-08-08
ORD052300,GoTo Logistics,2022-11-05,2022-11-10
ORD052301,SiCepat,2023-02-23,2023-02-28
ORD052302,JNE,2024-01-26,2024-01-31
ORD052303,SiCepat,2024-03-17,2024-03-20
ORD052304,nan,2023-10-15,2023-10-18
ORD052305,GoTo Logistics,2024-04-19,2024-04-20
ORD052306,GoTo Logistics,2023-10-26,2023-11-01
ORD052307,GoTo Logistics,2023-05-30,2023-06-02
ORD052308,GoTo Logistics,2024-01-24,2024-01-30
ORD052309,GoTo Logistics,2024-01-26,2024-01-30
ORD052310,GoTo Logistics,2023-09-09,2023-09-10
ORD052311,GoTo Logistics,2023-04-08,2023-04-10
ORD052312,GoTo Logistics,2022-12-12,2022-12-17
ORD052313,GoTo Logistics,2024-10-25,2024-10-26
ORD052314,JNE,2023-03-02,2023-03-03
ORD052315,AnterAja,2024-01-05,2024-01-07
ORD052316,GoTo Logistics,2022-03-06,2022-03-10
ORD052317,SiCepat,2024-10-15,2024-10-19
ORD052318,SiCepat,2023-01-22,2023-01-23
ORD052319,SiCepat,2022-11-12,2022-11-15
ORD052320,JNE,2023-03-27,2023-03-28
ORD052321,GoTo Logistics,2022-12-23,2022-12-26
ORD052322,JNE,2023-12-22,2023-12-26
ORD052323,JNE,2022-03-16,2022-03-18
ORD052324,AnterAja,2024-02-25,2024-02-29
ORD052325,GoTo Logistics,2023-06-18,2023-06-22
ORD052326,SiCepat,2023-06-18,2023-06-19
ORD052327,GoTo Logistics,2023-05-05,2023-05-06
ORD052328,JNE,2022-07-19,2022-07-24
ORD052329,GoTo Logistics,2024-05-31,2024-06-04
ORD052330,SiCepat,2023-07-09,2023-07-13
ORD052331,SiCepat,2022-06-23,2022-06-21
ORD052332,JNE,2024-04-04,2024-04-09
ORD052333,GoTo Logistics,2023-09-10,2023-09-14
ORD052334,SiCepat,2023-10-11,2023-10-13
ORD052335,GoTo Logistics,2024-06-15,2024-06-20
ORD052336,GoTo Logistics,2023-02-11,2023-02-15
ORD052337,SiCepat,2022-11-01,2022-11-03
ORD052338,AnterAja,2024-06-03,2024-06-09
ORD052339,GoTo Logistics,2024-03-11,2024-03-14
ORD052340,nan,2022-10-17,2022-10-19
ORD052341,JNE,2022-04-28,2022-04-29
ORD052342,JNE,2024-07-14,2024-07-18
ORD052343,GoTo Logistics,2023-01-29,2023-01-31
ORD052344,JNE,2023-12-29,2024-01-02
ORD052345,SiCepat,2022-06-12,2022-06-18
ORD052346,JNE,2023-03-30,2023-04-05
ORD052347,AnterAja,2023-12-05,2023-12-09
ORD052348,nan,2023-06-11,2023-06-17
ORD052349,JNE,2024-04-24,2024-04-26
ORD052350,GoTo Logistics,2023-12-19,2023-12-24
ORD052351,AnterAja,2023-02-03,2023-02-04
ORD052352,JNE,2023-11-21,2023-11-24
ORD052353,nan,2023-05-04,2023-05-10
ORD052354,JNE,2023-12-04,2023-12-08
ORD052355,JNE,2022-12-13,2022-12-17
ORD052356,JNE,2022-08-16,2022-08-20
ORD052357,GoTo Logistics,2023-12-20,2023-12-24
ORD052358,JNE,2024-04-30,2024-05-02
ORD052359,GoTo Logistics,2022-11-21,2022-11-17
ORD052360,GoTo Logistics,2023-08-20,2023-08-23
ORD052361,GoTo Logistics,2023-02-13,2023-02-18
ORD052362,GoTo Logistics,2023-04-26,2023-04-28
ORD052363,AnterAja,2022-05-01,2022-05-05
ORD052364,JNE,2023-12-08,2023-12-11
ORD052365,GoTo Logistics,2024-09-08,2024-09-14
ORD052366,GoTo Logistics,2024-04-30,2024-05-06
ORD052367,GoTo Logistics,2023-11-08,2023-11-13
ORD052368,SiCepat,2022-12-15,2022-12-16
ORD052369,JNE,2023-04-25,2023-04-29
ORD052370,SiCepat,2023-10-21,2023-10-22
ORD052371,SiCepat,2022-10-09,2022-10-13
ORD052372,JNE,2022-07-16,2022-07-18
ORD052373,JNE,2023-03-17,2023-03-20
ORD052374,SiCepat,2024-02-13,2024-02-17
ORD052375,JNE,2023-11-21,2023-11-26
ORD052376,GoTo Logistics,2023-11-15,2023-11-18
ORD052377,SiCepat,2023-05-29,2023-05-30
ORD052378,GoTo Logistics,2024-04-03,2024-04-04
ORD052379,GoTo Logistics,2022-08-22,2022-08-27
ORD052380,GoTo Logistics,2023-06-02,2023-06-04
ORD052381,SiCepat,2024-04-12,2024-04-13
ORD052382,GoTo Logistics,2024-01-29,2024-02-03
ORD052383,GoTo Logistics,2024-09-26,2024-10-01
ORD052384,GoTo Logistics,2023-08-29,2023-09-02
ORD052385,SiCepat,2023-07-13,2023-07-16
ORD052386,GoTo Logistics,2023-07-01,2023-07-04
ORD052387,SiCepat,2022-04-11,2022-04-15
ORD052388,SiCepat,2023-07-16,2023-07-19
ORD052389,SiCepat,2023-12-30,2023-12-31
ORD052390,GoTo Logistics,2023-12-11,2023-12-16
ORD052391,GoTo Logistics,2024-06-16,2024-06-20
ORD052392,AnterAja,2022-05-06,2022-05-07
ORD052393,GoTo Logistics,2022-07-22,2022-07-24
ORD052394,JNE,2022-11-15,2022-11-18
ORD052395,GoTo Logistics,2023-03-29,2023-04-03
ORD052396,SiCepat,2024-02-03,2024-02-08
ORD052397,AnterAja,2023-12-28,2024-01-02
ORD052398,AnterAja,2022-11-13,2022-11-19
ORD052399,GoTo Logistics,2022-12-27,2023-01-01
ORD052400,JNE,2022-09-24,2022-09-20
ORD052401,SiCepat,2023-01-23,2023-01-24
ORD052402,GoTo Logistics,2023-08-29,2023-08-31
ORD052403,GoTo Logistics,2024-01-20,2024-01-25
ORD052404,nan,2023-08-06,2023-08-09
ORD052405,JNE,2022-08-18,2022-08-24
ORD052406,nan,2023-03-08,2023-03-13
ORD052407,SiCepat,2024-04-09,2024-04-11
ORD052408,GoTo Logistics,2023-03-22,2023-03-23
ORD052409,GoTo Logistics,2023-05-10,2023-05-11
ORD052410,JNE,2023-10-30,2023-11-04
ORD052411,GoTo Logistics,2023-12-07,2023-12-10
ORD052412,JNE,2023-03-04,2023-03-10
ORD052413,GoTo Logistics,2022-11-15,2022-11-20
ORD052414,JNE,2023-05-30,2023-06-04
ORD052415,SiCepat,2022-10-22,2022-10-28
ORD052416,JNE,2024-05-04,2024-05-07
ORD052417,GoTo Logistics,2022-07-27,2022-07-29
ORD052418,GoTo Logistics,2023-07-12,2023-07-14
ORD052419,SiCepat,2022-12-31,2023-01-01
ORD052420,GoTo Logistics,2022-09-20,2022-09-23
ORD052421,nan,2023-04-11,2023-04-17
ORD052422,nan,2024-05-09,2024-05-15
ORD052423,GoTo Logistics,2023-02-24,2023-02-25
ORD052424,GoTo Logistics,2024-03-07,2024-03-09
ORD052425,SiCepat,2022-10-11,2022-10-16
ORD052426,JNE,2023-07-01,2023-07-04
ORD052427,SiCepat,2024-05-22,2024-05-23
ORD052428,GoTo Logistics,2024-02-24,2024-02-25
ORD052429,SiCepat,2023-07-12,2023-07-15
ORD052430,JNE,2023-12-22,2023-12-25
ORD052431,AnterAja,2023-02-09,2023-02-12
ORD052432,SiCepat,2022-06-16,2022-06-18
ORD052433,SiCepat,2023-01-23,2023-01-22
ORD052434,GoTo Logistics,2024-02-24,2024-03-01
ORD052435,JNE,2024-03-07,2024-03-09
ORD052436,GoTo Logistics,2023-02-18,2023-02-23
ORD052437,GoTo Logistics,2023-08-06,2023-08-09
ORD052438,AnterAja,2023-03-23,2023-03-27
ORD052439,GoTo Logistics,2023-01-06,2023-01-11
ORD052440,GoTo Logistics,2023-12-23,2023-12-29
ORD052441,GoTo Logistics,2022-12-29,2023-01-01
ORD052442,GoTo Logistics,2022-04-30,2022-05-06
ORD052443,GoTo Logistics,2024-07-17,2024-07-20
ORD052444,GoTo Logistics,2023-08-12,2023-08-15
ORD052445,GoTo Logistics,2024-04-06,2024-04-11
ORD052446,AnterAja,2024-05-03,2024-05-09
ORD052447,AnterAja,2023-11-07,2023-11-09
ORD052448,GoTo Logistics,2023-08-31,2023-09-04
ORD052449,GoTo Logistics,2024-02-22,2024-02-28
ORD052450,nan,2024-01-10,2024-01-11
ORD052451,SiCepat,2022-11-10,2022-11-11
ORD052452,AnterAja,2023-02-08,2023-02-12
ORD052453,GoTo Logistics,2023-11-09,2023-11-12
ORD052454,nan,2023-04-17,2023-04-22
ORD052455,JNE,2023-12-04,2023-12-05
ORD052456,GoTo Logistics,2023-04-17,2023-04-23
ORD052457,GoTo Logistics,2022-09-13,2022-09-17
ORD052458,GoTo Logistics,2022-02-08,2022-02-12
ORD052459,nan,2024-01-13,2024-01-19
ORD052460,SiCepat,2023-11-14,2023-11-18
ORD052461,GoTo Logistics,2023-12-28,2024-01-03
ORD052462,GoTo Logistics,2024-02-18,2024-02-24
ORD052463,SiCepat,2024-01-05,2024-01-11
ORD052464,GoTo Logistics,2024-03-27,2024-04-01
ORD052465,SiCepat,2023-12-11,2023-12-15
ORD052466,SiCepat,2022-02-02,2022-01-29
ORD052467,SiCepat,2022-08-30,2022-09-05
ORD052468,GoTo Logistics,2022-07-04,2022-07-06
ORD052469,GoTo Logistics,2023-01-08,2023-01-13
ORD052470,AnterAja,2024-04-05,2024-04-10
ORD052471,GoTo Logistics,2024-02-27,2024-03-02
ORD052472,GoTo Logistics,2022-02-15,2022-02-16
ORD052473,JNE,2022-10-09,2022-10-14
ORD052474,nan,2023-08-03,2023-08-04
ORD052475,SiCepat,2022-08-30,2022-08-31
ORD052476,GoTo Logistics,2023-06-24,2023-06-30
ORD052477,SiCepat,2023-08-22,2023-08-20
ORD052478,GoTo Logistics,2023-08-31,2023-09-01
ORD052479,GoTo Logistics,2023-11-04,2023-11-06
ORD052480,JNE,2022-12-06,2022-12-12
ORD052481,GoTo Logistics,2022-12-20,2022-12-22
ORD052482,SiCepat,2023-10-26,2023-10-27
ORD052483,SiCepat,2023-07-07,2023-07-13
ORD052484,SiCepat,2024-04-08,2024-04-13
ORD052485,SiCepat,2023-10-07,2023-10-11
ORD052486,JNE,2023-07-07,2023-07-09
ORD052487,JNE,2024-06-22,2024-06-23
ORD052488,GoTo Logistics,2023-11-09,2023-11-14
ORD052489,JNE,2023-01-18,2023-01-21
ORD052490,GoTo Logistics,2022-11-01,2022-11-03
ORD052491,JNE,2023-01-18,2023-01-22
ORD052492,SiCepat,2024-08-03,2024-08-06
ORD052493,SiCepat,2022-10-28,2022-10-31
ORD052494,SiCepat,2022-03-05,2022-03-08
ORD052495,SiCepat,2023-07-22,2023-07-23
ORD052496,SiCepat,2023-02-25,2023-03-03
ORD052497,JNE,2023-12-23,2023-12-27
ORD052498,JNE,2023-12-05,2023-12-07
ORD052499,JNE,2023-08-02,2023-08-05
ORD052500,JNE,2024-04-06,2024-04-09
ORD052501,GoTo Logistics,2024-06-24,2024-06-26
ORD052502,GoTo Logistics,2022-06-03,2022-06-04
ORD052503,GoTo Logistics,2022-09-18,2022-09-21
ORD052504,AnterAja,2022-12-16,2022-12-19
ORD052505,GoTo Logistics,2024-02-07,2024-02-09
ORD052506,GoTo Logistics,2022-04-27,2022-04-30
ORD052507,GoTo Logistics,2024-05-02,2024-05-08
ORD052508,SiCepat,2022-11-10,2022-11-14
ORD052509,SiCepat,2023-08-02,2023-08-07
ORD052510,JNE,2024-01-06,2024-01-10
ORD052511,nan,2022-06-17,2022-06-23
ORD052512,GoTo Logistics,2023-02-03,2023-02-04
ORD052513,AnterAja,2022-09-28,2022-10-02
ORD052514,SiCepat,2023-09-20,2023-09-22
ORD052515,GoTo Logistics,2023-09-18,2023-09-20
ORD052516,GoTo Logistics,2023-02-09,2023-02-15
ORD052517,GoTo Logistics,2023-12-24,2023-12-25
ORD052518,GoTo Logistics,2023-08-16,2023-08-21
ORD052519,JNE,2024-03-24,2024-03-25
ORD052520,SiCepat,2022-03-29,2022-03-31
ORD052521,AnterAja,2024-01-30,2024-02-03
ORD052522,GoTo Logistics,2023-10-18,2023-10-24
ORD052523,SiCepat,2022-12-11,2022-12-14
ORD052524,JNE,2023-12-21,2023-12-22
ORD052525,SiCepat,2024-02-12,2024-02-13
ORD052526,GoTo Logistics,2022-11-22,2022-11-25
ORD052527,GoTo Logistics,2022-12-19,2022-12-25
ORD052528,GoTo Logistics,2022-08-26,2022-08-31
ORD052529,GoTo Logistics,2022-06-25,2022-06-26
ORD052530,nan,2023-04-10,2023-04-12
ORD052531,GoTo Logistics,2023-07-13,2023-07-15
ORD052532,SiCepat,2023-05-20,2023-05-24
ORD052533,SiCepat,2022-09-04,2022-09-08
ORD052534,JNE,2022-09-01,2022-09-07
ORD052535,GoTo Logistics,2023-07-10,2023-07-12
ORD052536,GoTo Logistics,2023-01-19,2023-01-20
ORD052537,nan,2022-07-04,2022-07-09
ORD052538,GoTo Logistics,2023-12-10,2023-12-11
ORD052539,GoTo Logistics,2023-03-09,2023-03-12
ORD052540,GoTo Logistics,2024-04-18,2024-04-21
ORD052541,SiCepat,2023-09-11,2023-09-17
ORD052542,GoTo Logistics,2022-12-09,2022-12-14
ORD052543,GoTo Logistics,2024-02-15,2024-02-21
ORD052544,GoTo Logistics,2023-09-15,2023-09-16
ORD052545,GoTo Logistics,2024-05-12,2024-05-14
ORD052546,SiCepat,2022-06-04,2022-06-06
ORD052547,AnterAja,2023-09-15,2023-09-17
ORD052548,JNE,2023-04-22,2023-04-23
ORD052549,nan,2024-05-04,2024-05-10
ORD052550,GoTo Logistics,2023-09-20,2023-09-25
ORD052551,GoTo Logistics,2023-11-12,2023-11-15
ORD052552,nan,2023-10-08,2023-10-14
ORD052553,GoTo Logistics,2024-05-02,2024-05-07
ORD052554,nan,2023-01-20,2023-01-22
ORD052555,GoTo Logistics,2023-08-10,2023-08-15
ORD052556,GoTo Logistics,2022-10-18,2022-10-24
ORD052557,GoTo Logistics,2023-06-26,2023-06-30
ORD052558,GoTo Logistics,2024-02-04,2024-02-10
ORD052559,JNE,2023-04-20,2023-04-23
ORD052560,JNE,2023-06-20,2023-06-25
ORD052561,GoTo Logistics,2024-06-05,2024-06-10
ORD052562,SiCepat,2023-02-05,2023-02-08
ORD052563,GoTo Logistics,2024-04-19,2024-04-23
ORD052564,GoTo Logistics,2023-06-03,2023-06-04
ORD052565,GoTo Logistics,2023-06-25,2023-06-29
ORD052566,SiCepat,2023-11-24,2023-11-21
ORD052567,JNE,2023-09-25,2023-09-30
ORD052568,JNE,2022-09-29,2022-10-05
ORD052569,JNE,2023-11-16,2023-11-21
ORD052570,JNE,2023-01-14,2023-01-15
ORD052571,AnterAja,2024-09-01,2024-09-06
ORD052572,JNE,2023-09-25,2023-09-24
ORD052573,GoTo Logistics,2022-07-28,2022-08-01
ORD052574,AnterAja,2023-04-13,2023-04-19
ORD052575,SiCepat,2024-02-03,2024-02-05
ORD052576,GoTo Logistics,2023-09-14,2023-09-15
ORD052577,GoTo Logistics,2023-04-15,2023-04-21
ORD052578,GoTo Logistics,2022-06-01,2022-06-04
ORD052579,AnterAja,2022-11-29,2022-12-01
ORD052580,JNE,2023-01-16,2023-01-22
ORD052581,GoTo Logistics,2023-05-23,2023-05-24
ORD052582,GoTo Logistics,2023-04-13,2023-04-15
ORD052583,JNE,2024-01-07,2024-01-09
ORD052584,JNE,2023-05-23,2023-05-26
ORD052585,GoTo Logistics,2024-03-20,2024-03-21
ORD052586,JNE,2023-03-06,2023-03-08
ORD052587,GoTo Logistics,2024-01-01,2024-01-06
ORD052588,JNE,2023-04-28,2023-04-26
ORD052589,AnterAja,2023-12-31,2024-01-06
ORD052590,GoTo Logistics,2023-02-14,2023-02-16
ORD052591,SiCepat,2024-09-23,2024-09-24
ORD052592,JNE,2022-11-07,2022-11-10
ORD052593,AnterAja,2023-11-08,2023-11-12
ORD052594,SiCepat,2023-08-24,2023-08-30
ORD052595,nan,2024-01-03,2024-01-09
ORD052596,GoTo Logistics,2023-02-09,2023-02-15
ORD052597,AnterAja,2023-11-01,2023-11-07
ORD052598,GoTo Logistics,2024-02-21,2024-02-26
ORD052599,nan,2024-05-13,2024-05-18
ORD052600,GoTo Logistics,2023-01-17,2023-01-22
ORD052601,JNE,2022-08-21,2022-08-17
ORD052602,AnterAja,2023-08-10,2023-08-13
ORD052603,AnterAja,2024-01-25,2024-01-31
ORD052604,AnterAja,2022-08-09,2022-08-14
ORD052605,SiCepat,2022-12-08,2022-12-13
ORD052606,JNE,2022-03-09,2022-03-15
ORD052607,JNE,2024-08-05,2024-08-08
ORD052608,SiCepat,2023-11-29,2023-12-02
ORD052609,SiCepat,2023-08-05,2023-08-09
ORD052610,GoTo Logistics,2023-09-29,2023-10-01
ORD052611,SiCepat,2024-07-08,2024-07-13
ORD052612,JNE,2024-05-05,2024-05-10
ORD052613,JNE,2024-01-29,2024-01-31
ORD052614,GoTo Logistics,2023-10-02,2023-10-05
ORD052615,SiCepat,2022-06-22,2022-06-26
ORD052616,JNE,2023-06-26,2023-06-25
ORD052617,GoTo Logistics,2024-03-30,2024-03-31
ORD052618,SiCepat,2023-04-15,2023-04-21
ORD052619,SiCepat,2024-08-22,2024-08-26
ORD052620,GoTo Logistics,2023-05-12,2023-05-17
ORD052621,GoTo Logistics,2022-11-30,2022-12-06
ORD052622,GoTo Logistics,2022-11-07,2022-11-09
ORD052623,SiCepat,2023-06-17,2023-06-23
ORD052624,AnterAja,2023-10-25,2023-10-28
ORD052625,JNE,2023-03-25,2023-03-26
ORD052626,JNE,2023-03-25,2023-03-31
ORD052627,AnterAja,2022-03-08,2022-03-10
ORD052628,JNE,2024-02-04,2024-02-08
ORD052629,nan,2023-02-01,2023-02-06
ORD052630,GoTo Logistics,2024-01-20,2024-01-26
ORD052631,SiCepat,2024-08-07,2024-08-11
ORD052632,JNE,2022-03-11,2022-03-15
ORD052633,GoTo Logistics,2023-07-18,2023-07-23
ORD052634,AnterAja,2023-12-27,2023-12-28
ORD052635,JNE,2023-02-13,2023-02-15
ORD052636,GoTo Logistics,2022-11-07,2022-11-09
ORD052637,GoTo Logistics,2024-02-14,2024-02-16
ORD052638,GoTo Logistics,2023-10-08,2023-10-14
ORD052639,JNE,2023-02-11,2023-02-12
ORD052640,GoTo Logistics,2023-11-06,2023-11-07
ORD052641,GoTo Logistics,2024-01-31,2024-02-01
ORD052642,JNE,2023-11-13,2023-11-19
ORD052643,GoTo Logistics,2024-04-22,2024-04-27
ORD052644,AnterAja,2022-12-02,2022-12-04
ORD052645,nan,2023-04-08,2023-04-10
ORD052646,JNE,2024-05-12,2024-05-13
ORD052647,GoTo Logistics,2022-01-19,2022-01-24
ORD052648,AnterAja,2023-07-21,2023-07-24
ORD052649,GoTo Logistics,2024-03-10,2024-03-15
ORD052650,GoTo Logistics,2024-06-08,2024-06-11
ORD052651,JNE,2024-01-12,2024-01-17
ORD052652,JNE,2024-08-27,2024-08-30
ORD052653,GoTo Logistics,2024-02-17,2024-02-21
ORD052654,SiCepat,2023-09-03,2023-09-06
ORD052655,GoTo Logistics,2023-11-25,2023-12-01
ORD052656,GoTo Logistics,2024-06-01,2024-06-06
ORD052657,GoTo Logistics,2023-12-17,2023-12-19
ORD052658,nan,2021-11-02,2021-11-03
ORD052659,GoTo Logistics,2023-11-17,2023-11-19
ORD052660,GoTo Logistics,2023-11-27,2023-12-02
ORD052661,JNE,2023-05-15,2023-05-21
ORD052662,JNE,2023-03-29,2023-04-03
ORD052663,nan,2024-10-12,2024-10-15
ORD052664,GoTo Logistics,2023-05-11,2023-05-14
ORD052665,JNE,2023-05-07,2023-05-08
ORD052666,GoTo Logistics,2024-09-20,2024-09-25
ORD052667,GoTo Logistics,2024-04-05,2024-04-11
ORD052668,SiCepat,2024-03-11,2024-03-15
ORD052669,SiCepat,2023-11-16,2023-11-19
ORD052670,JNE,2023-06-15,2023-06-21
ORD052671,AnterAja,2023-05-24,2023-05-25
ORD052672,JNE,2024-01-31,2024-02-06
ORD052673,JNE,2023-11-06,2023-11-10
ORD052674,SiCepat,2022-12-08,2022-12-14
ORD052675,JNE,2023-02-01,2023-02-03
ORD052676,SiCepat,2023-12-08,2023-12-11
ORD052677,SiCepat,2024-03-03,2024-03-04
ORD052678,AnterAja,2023-12-07,2023-12-13
ORD052679,nan,2022-10-11,2022-10-13
ORD052680,GoTo Logistics,2023-10-30,2023-11-03
ORD052681,SiCepat,2022-07-13,2022-07-15
ORD052682,JNE,2024-07-13,2024-07-18
ORD052683,JNE,2023-02-28,2023-03-02
ORD052684,SiCepat,2023-08-08,2023-08-09
ORD052685,GoTo Logistics,2023-08-05,2023-08-06
ORD052686,nan,2023-08-04,2023-08-10
ORD052687,SiCepat,2023-04-08,2023-04-13
ORD052688,GoTo Logistics,2024-06-14,2024-06-15
ORD052689,JNE,2023-05-27,2023-06-01
ORD052690,GoTo Logistics,2023-10-22,2023-10-27
ORD052691,JNE,2023-08-15,2023-08-20
ORD052692,AnterAja,2023-01-30,2023-02-04
ORD052693,GoTo Logistics,2023-09-29,2023-10-05
ORD052694,JNE,2023-03-29,2023-03-31
ORD052695,nan,2022-12-02,2022-12-03
ORD052696,JNE,2022-09-30,2022-10-03
ORD052697,GoTo Logistics,2023-11-07,2023-11-10
ORD052698,SiCepat,2023-12-02,2023-12-07
ORD052699,JNE,2022-02-05,2022-02-07
ORD052700,AnterAja,2022-11-29,2022-11-30
ORD052701,GoTo Logistics,2023-08-07,2023-08-09
ORD052702,GoTo Logistics,2022-11-30,2022-12-04
ORD052703,SiCepat,2023-08-22,2023-08-27
ORD052704,GoTo Logistics,2024-02-15,2024-02-18
ORD052705,SiCepat,2023-08-06,2023-08-09
ORD052706,GoTo Logistics,2022-10-23,2022-10-28
ORD052707,nan,2023-09-25,2023-09-28
ORD052708,GoTo Logistics,2024-02-25,2024-02-27
ORD052709,GoTo Logistics,2023-06-28,2023-07-01
ORD052710,AnterAja,2023-11-20,2023-11-25
ORD052711,GoTo Logistics,2024-07-25,2024-07-29
ORD052712,GoTo Logistics,2024-05-28,2024-05-30
ORD052713,JNE,2024-03-02,2024-03-03
ORD052714,JNE,2022-09-12,2022-09-18
ORD052715,GoTo Logistics,2023-09-06,2023-09-07
ORD052716,GoTo Logistics,2022-09-22,2022-09-25
ORD052717,JNE,2023-09-04,2023-09-10
ORD052718,SiCepat,2023-03-02,2023-03-07
ORD052719,JNE,2024-07-12,2024-07-14
ORD052720,AnterAja,2023-07-28,2023-08-03
ORD052721,GoTo Logistics,2023-06-22,2023-06-26
ORD052722,JNE,2022-06-28,2022-07-04
ORD052723,JNE,2022-08-29,2022-09-02
ORD052724,nan,2024-10-16,2024-10-20
ORD052725,JNE,2023-01-21,2023-01-23
ORD052726,JNE,2022-05-16,2022-05-22
ORD052727,SiCepat,2023-03-02,2023-03-07
ORD052728,JNE,2023-05-29,2023-06-03
ORD052729,JNE,2023-11-17,2023-11-23
ORD052730,SiCepat,2023-08-14,2023-08-16
ORD052731,GoTo Logistics,2024-02-01,2024-02-06
ORD052732,AnterAja,2023-06-20,2023-06-24
ORD052733,GoTo Logistics,2024-01-25,2024-01-28
ORD052734,AnterAja,2024-04-24,2024-04-25
ORD052735,AnterAja,2022-04-25,2022-04-28
ORD052736,JNE,2023-12-24,2023-12-25
ORD052737,GoTo Logistics,2023-11-09,2023-11-12
ORD052738,JNE,2022-06-21,2022-06-24
ORD052739,SiCepat,2023-04-05,2023-04-08
ORD052740,JNE,2022-10-25,2022-10-28
ORD052741,AnterAja,2024-02-04,2024-02-10
ORD052742,AnterAja,2024-03-13,2024-03-14
ORD052743,GoTo Logistics,2022-09-03,2022-09-06
ORD052744,GoTo Logistics,2024-10-31,2024-11-04
ORD052745,nan,2023-09-12,2023-09-15
ORD052746,GoTo Logistics,2024-03-21,2024-03-17
