order_id,user_id,order_date,payment_method,promo_amount,total_amount
ORD041615,USR37042,2024-05-21,OVO,0,1432608
ORD041616,USR00982,2023-12-28,GO-PAY,0,841357
ORD041617,USR17994,2022-07-12,BCA Virtual Account,0,1684413
ORD041618,USR08515,2023-07-01,gopay,0,1258976
ORD041619,USR24258,2022-11-10,bca va,50000,240929
ORD041620,USR43839,2023-03-01,gopay,20000,910927
ORD041621,USR29342,2023-07-23,ovo,0,741393
ORD041622,USR02057,2022-06-15,GoPay,0,297882
ORD041623,USR44743,2024-06-27,Mandiri VA,0,582825
ORD041624,USR13403,2023-10-17,bca va,0,623795
ORD041625,USR03573,2023-04-21,ovo,0,888654
ORD041626,USR14633,2023-12-05,bca va,20000,738480
ORD041627,USR09207,2023-02-01,OVO,20000,1231150
ORD041628,USR11891,2024-01-25,COD,10000,732617
ORD041629,USR15932,2023-09-14,gopay,0,1533956
ORD041630,USR01222,2022-10-31,COD,10000,1152197
ORD041631,USR37087,2022-12-18,BCA Virtual Account,20000,66046
ORD041632,USR15707,2023-09-29,gopay,0,1299099
ORD041633,USR45911,2022-06-07,GO-PAY,10000,1463249
ORD041634,USR30473,2023-08-29,COD,20000,900410
ORD041635,USR27580,2022-09-15,GO-PAY,0,1753700
ORD041636,USR48313,2024-07-28,GoPay,20000,154942
ORD041637,USR48171,2023-08-25,gopay,0,72580
ORD041638,USR31096,2023-12-11,COD,0,1333742
ORD041639,USR29819,2023-05-15,GoPay,0,88656
ORD041640,USR36914,2023-11-19,GO-PAY,0,228414
ORD041641,USR44482,2023-09-19,OVO,0,1387374
ORD041642,USR10409,2023-09-29,gopay,0,1319033
ORD041643,USR05784,2023-10-21,ovo,0,694263
ORD041644,USR31002,2024-05-15,COD,0,1495492
ORD041645,USR22311,2023-01-27,OVO,0,55901
ORD041646,USR32048,2023-10-05,GoPay,10000,491603
ORD041647,USR12890,2023-11-09,GoPay,0,1114951
ORD041648,USR08351,2024-06-13,ovo,20000,1675043
ORD041649,USR10076,2023-09-06,COD,20000,1005883
ORD041650,USR46151,2023-09-19,GoPay,0,1298912
ORD041651,USR43275,2024-06-07,GO-PAY,0,255876
ORD041652,USR46341,2024-09-01,Mandiri VA,20000,211357
ORD041653,USR16117,2023-07-30,gopay,10000,968736
ORD041654,USR29621,2024-09-06,BCA Virtual Account,0,1490299
ORD041655,USR21206,2024-02-25,Mandiri VA,20000,1436225
ORD041656,USR15296,2023-02-21,Mandiri VA,0,1648709
ORD041657,USR16057,2022-06-28,ovo,0,1482398
ORD041658,USR18402,2023-04-13,COD,0,1266120
ORD041659,USR05314,2022-10-23,COD,0,1478275
ORD041660,USR25503,2024-02-29,ovo,0,1734427
ORD041661,USR05654,2022-01-11,BCA Virtual Account,0,1672835
ORD041662,USR09900,2024-10-02,OVO,0,1068443
ORD041663,USR04395,2022-07-13,OVO,0,1986435
ORD041664,USR08883,2023-06-01,OVO,20000,833736
ORD041665,USR36530,2023-10-25,COD,0,117321
ORD041666,USR00174,2023-03-21,ovo,10000,1835347
ORD041667,USR41702,2022-11-05,GoPay,0,1170356
ORD041668,USR29803,2024-09-09,BCA Virtual Account,0,1465516
ORD041669,USR20866,2023-09-18,COD,10000,862415
ORD041670,USR49548,2022-11-11,GoPay,0,1425801
ORD041671,USR49970,2024-03-18,COD,50000,1631151
ORD041672,USR07031,2022-11-12,gopay,0,612547
ORD041673,USR01693,2024-01-26,GoPay,10000,1359170
ORD041674,USR22850,2022-11-26,ovo,0,1608709
ORD041675,USR45475,2023-07-08,OVO,10000,1479744
ORD041676,USR14767,2023-03-20,GoPay,0,962536
ORD041677,USR15152,2022-11-12,GoPay,0,1400789
ORD041678,USR32629,2023-12-06,Mandiri VA,0,1381441
ORD041679,USR08476,2024-02-29,Mandiri VA,0,1265491
ORD041680,USR26932,2024-03-06,GoPay,10000,714441
ORD041681,USR06026,2023-05-21,GoPay,10000,1268218
ORD041682,USR21804,2024-05-19,Mandiri VA,0,1793902
ORD041683,USR10922,2023-05-18,GO-PAY,0,899010
ORD041684,USR23294,2023-11-01,BCA Virtual Account,0,1611114
ORD041685,USR01567,2023-12-30,GO-PAY,0,1258190
ORD041686,USR32684,2022-10-16,Mandiri VA,50000,1762038
ORD041687,USR01011,2023-07-24,Mandiri VA,0,644470
ORD041688,USR07696,2023-03-26,bca va,0,1730632
ORD041689,USR24562,2023-11-10,BCA Virtual Account,0,1175727
ORD041690,USR08219,2023-05-27,ovo,20000,1106296
ORD041691,USR49732,2022-07-26,BCA Virtual Account,0,1038312
ORD041692,USR04859,2024-01-18,ovo,0,821377
ORD041693,USR35709,2022-08-06,OVO,0,727661
ORD041694,USR12576,2022-03-11,ovo,0,1027736
ORD041695,USR34135,2024-01-19,GoPay,20000,851888
ORD041696,USR10793,2024-03-07,gopay,0,129134
ORD041697,USR36315,2022-09-16,GoPay,0,1073347
ORD041698,USR05010,2024-03-29,COD,0,572834
ORD041699,USR44581,2023-01-20,COD,20000,363639
ORD041700,USR17264,2023-07-20,BCA Virtual Account,50000,891299
ORD041701,USR43543,2024-06-21,BCA Virtual Account,0,367001
ORD041702,USR00962,2024-01-02,bca va,20000,914658
ORD041703,USR19546,2022-04-25,COD,0,752477
ORD041704,USR02963,2022-07-24,Mandiri VA,0,1916214
ORD041705,USR48105,2022-10-08,BCA Virtual Account,20000,1792651
ORD041706,USR14302,2022-04-21,gopay,0,1813609
ORD041707,USR31187,2024-01-15,BCA Virtual Account,50000,1334675
ORD041708,USR04066,2023-11-28,Mandiri VA,50000,255861
ORD041709,USR31606,2023-08-17,GoPay,0,195978
ORD041710,USR11363,2023-09-16,OVO,0,553305
ORD041711,USR23343,2024-08-28,GO-PAY,0,905835
ORD041712,USR45163,2023-11-03,GO-PAY,10000,650995
ORD041713,USR14302,2022-05-19,bca va,20000,722912
ORD041714,USR44673,2023-01-08,OVO,0,1339411
ORD041715,USR05627,2022-11-04,BCA Virtual Account,20000,1960982
ORD041716,USR25883,2023-01-01,BCA Virtual Account,10000,68476
ORD041717,USR31044,2023-07-16,OVO,0,1748578
ORD041718,USR16350,2024-06-28,gopay,0,1753958
ORD041719,USR43747,2023-09-12,GoPay,20000,585026
ORD041720,USR19198,2022-10-09,gopay,0,707129
ORD041721,USR22692,2024-01-20,gopay,0,1439194
ORD041722,USR27071,2023-01-11,Mandiri VA,20000,298479
ORD041723,USR27180,2023-12-03,GO-PAY,0,450887
ORD041724,USR45767,2024-01-09,GO-PAY,0,1362005
ORD041725,USR04840,2023-02-13,GoPay,10000,467053
ORD041726,USR01508,2022-06-11,GoPay,0,1149804
ORD041727,USR45248,2023-12-20,ovo,0,454014
ORD041728,USR08627,2022-02-13,OVO,0,658927
ORD041729,USR30978,2022-11-13,bca va,0,1174641
ORD041730,USR25138,2023-05-16,bca va,20000,1584077
ORD041731,USR15031,2022-08-05,Mandiri VA,0,1913443
ORD041732,USR24465,2024-01-16,ovo,0,273135
ORD041733,USR27059,2023-04-27,bca va,0,229779
ORD041734,USR28299,2022-08-27,GoPay,0,1562964
ORD041735,USR28245,2023-03-29,BCA Virtual Account,50000,1756435
ORD041736,USR06829,2023-07-19,OVO,0,1502119
ORD041737,USR19235,2022-03-13,GoPay,0,68355
ORD041738,USR21675,2024-09-07,GoPay,0,204490
ORD041739,USR22671,2023-12-04,COD,10000,97803
ORD041740,USR32021,2023-08-25,GO-PAY,20000,183332
ORD041741,USR09393,2023-08-20,BCA Virtual Account,20000,1671182
ORD041742,USR26146,2022-04-26,COD,0,1606951
ORD041743,USR11151,2024-04-02,GoPay,10000,949399
ORD041744,USR07854,2023-09-30,COD,0,1649361
ORD041745,USR34040,2023-02-25,COD,0,1122451
ORD041746,USR09742,2024-06-15,bca va,0,290085
ORD041747,USR01092,2022-07-16,BCA Virtual Account,0,1177185
ORD041748,USR25504,2023-04-01,GoPay,0,1456726
ORD041749,USR29921,2022-05-16,OVO,0,608176
ORD041750,USR33085,2024-03-13,BCA Virtual Account,0,381565
ORD041751,USR22364,2024-07-19,GO-PAY,0,1568670
ORD041752,USR09230,2023-07-19,GO-PAY,0,1467598
ORD041753,USR40462,2024-07-30,ovo,0,1801296
ORD041754,USR30693,2023-10-30,COD,20000,1297723
ORD041755,USR13335,2023-06-13,bca va,20000,1895842
ORD041756,USR09876,2023-01-07,BCA Virtual Account,0,1773613
ORD041757,USR06318,2024-10-26,bca va,0,850613
ORD041758,USR15022,2022-12-17,COD,0,563082
ORD041759,USR27770,2023-02-24,GoPay,10000,1009022
ORD041760,USR05617,2022-08-03,OVO,10000,1365668
ORD041761,USR38656,2023-06-22,Mandiri VA,0,71390
ORD041762,USR47622,2023-06-04,GoPay,10000,1201501
ORD041763,USR29537,2023-02-26,ovo,0,586164
ORD041764,USR47871,2023-10-01,Mandiri VA,20000,601794
ORD041765,USR29038,2023-09-26,Mandiri VA,10000,840598
ORD041766,USR23010,2022-06-30,gopay,20000,922518
ORD041767,USR23888,2024-05-05,GO-PAY,50000,998938
ORD041768,USR04134,2023-07-16,ovo,50000,744542
ORD041769,USR42554,2023-11-10,BCA Virtual Account,0,283969
ORD041770,USR02971,2024-01-01,GO-PAY,0,1997693
ORD041771,USR01263,2023-02-18,COD,10000,270825
ORD041772,USR43317,2024-03-25,BCA Virtual Account,10000,708983
ORD041773,USR49995,2023-06-18,BCA Virtual Account,0,999999999
ORD041774,USR43806,2024-03-08,Mandiri VA,20000,375352
ORD041775,USR10090,2022-10-26,ovo,10000,1290851
ORD041776,USR19057,2021-12-07,bca va,0,330717
ORD041777,USR22887,2023-02-07,bca va,0,1166569
ORD041778,USR17528,2024-09-16,Mandiri VA,10000,1234364
ORD041779,USR40332,2023-10-23,Mandiri VA,10000,925233
ORD041780,USR08554,2023-07-23,BCA Virtual Account,0,-150000
ORD041781,USR11692,2022-12-02,BCA Virtual Account,0,872586
ORD041782,USR02092,2023-06-25,gopay,0,909155
ORD041783,USR29088,2022-11-01,OVO,0,1475939
ORD041784,USR32486,2023-11-02,ovo,0,57406
ORD041785,USR34394,2024-03-31,bca va,0,587509
ORD041786,USR19667,2022-12-22,gopay,0,1641980
ORD041787,USR07104,2022-11-15,BCA Virtual Account,0,1860315
ORD041788,USR06644,2023-02-23,Mandiri VA,20000,1566761
ORD041789,USR02251,2023-10-01,ovo,0,743196
ORD041790,USR22767,2023-11-14,COD,0,1443377
ORD041791,USR43202,2024-04-20,ovo,0,1055668
ORD041792,USR00185,2023-03-18,BCA Virtual Account,0,957193
ORD041793,USR20706,2024-04-17,ovo,10000,1464761
ORD041794,USR17694,2022-08-11,COD,10000,1396401
ORD041795,USR04448,2024-08-31,BCA Virtual Account,0,935012
ORD041796,USR44293,2024-04-15,ovo,0,883033
ORD041797,USR12241,2023-08-26,BCA Virtual Account,0,1625286
ORD041798,USR00054,2022-06-25,BCA Virtual Account,0,885485
ORD041799,USR00346,2022-11-19,COD,0,1255231
ORD041800,USR06909,2022-04-09,ovo,0,326655
ORD041801,USR44458,2022-09-12,Mandiri VA,10000,1629617
ORD041802,USR41776,2023-09-16,OVO,20000,860012
ORD041803,USR30313,2023-02-20,BCA Virtual Account,0,1516688
ORD041804,USR39233,2022-09-28,COD,0,1306315
ORD041805,USR02181,2024-05-05,BCA Virtual Account,0,71845
ORD041806,USR06238,2022-08-28,bca va,0,590687
ORD041807,USR49302,2022-05-30,COD,0,1641038
ORD041808,USR25568,2023-01-31,ovo,0,1367061
ORD041809,USR38040,2023-01-17,ovo,0,472577
ORD041810,USR32081,2022-09-28,BCA Virtual Account,10000,1587866
ORD041811,USR11947,2024-02-28,Mandiri VA,10000,685040
ORD041812,USR26773,2022-08-18,GoPay,50000,404822
ORD041813,USR47824,2023-07-02,gopay,0,786472
ORD041814,USR32998,2023-01-26,ovo,0,571350
ORD041815,USR37717,2024-03-15,COD,0,1212848
ORD041816,USR21177,2023-05-01,BCA Virtual Account,10000,1352123
ORD041817,USR26950,2023-07-24,bca va,0,1944967
ORD041818,USR17061,2023-11-12,GO-PAY,0,-150000
ORD041819,USR29893,2024-03-22,gopay,10000,635469
ORD041820,USR05500,2023-04-10,OVO,0,265697
ORD041821,USR46004,2022-12-30,bca va,10000,590418
ORD041822,USR10742,2023-01-03,OVO,0,944752
ORD041823,USR22155,2023-09-08,gopay,0,911268
ORD041824,USR19450,2022-09-22,OVO,10000,627907
ORD041825,USR43839,2022-10-26,gopay,50000,1253018
ORD041826,USR14921,2024-08-11,ovo,20000,1621573
ORD041827,USR03227,2024-05-30,BCA Virtual Account,20000,794991
ORD041828,USR48257,2023-03-17,COD,50000,90028
ORD041829,USR31224,2023-05-15,gopay,0,521398
ORD041830,USR07289,2023-09-02,ovo,20000,1521704
ORD041831,USR30833,2023-01-18,ovo,0,547493
ORD041832,USR27688,2023-06-01,ovo,10000,1032676
ORD041833,USR39012,2022-05-10,bca va,20000,1015506
ORD041834,USR11317,2024-02-18,BCA Virtual Account,0,776928
ORD041835,USR21105,2023-02-05,bca va,0,-150000
ORD041836,USR43322,2023-05-28,ovo,20000,1926565
ORD041837,USR05529,2022-06-09,ovo,20000,1913375
ORD041838,USR23971,2023-10-03,ovo,50000,1149968
ORD041839,USR35262,2024-01-01,gopay,50000,112469
ORD041840,USR16262,2024-05-15,GoPay,50000,1214010
ORD041841,USR06853,2022-12-09,GO-PAY,0,1426676
ORD041842,USR44849,2023-01-19,ovo,10000,823565
ORD041843,USR36694,2024-06-09,Mandiri VA,10000,218675
ORD041844,USR12748,2024-06-19,bca va,0,700735
ORD041845,USR06385,2024-02-14,Mandiri VA,20000,1723436
ORD041846,USR46186,2023-07-28,Mandiri VA,10000,1416364
ORD041847,USR08009,2023-12-11,BCA Virtual Account,10000,1403658
ORD041848,USR04474,2023-09-09,bca va,0,1358449
ORD041849,USR06411,2022-11-20,gopay,0,277266
ORD041850,USR15770,2023-05-02,Mandiri VA,0,1397286
ORD041851,USR37999,2022-08-08,gopay,0,1273107
ORD041852,USR26693,2023-11-12,bca va,0,1409394
ORD041853,USR09032,2023-12-24,bca va,0,1431363
ORD041854,USR03898,2023-12-17,GoPay,10000,1889466
ORD041855,USR12149,2022-10-17,GoPay,0,1667257
ORD041856,USR40789,2022-08-19,bca va,10000,213784
ORD041857,USR25986,2024-06-24,GoPay,20000,1621178
ORD041858,USR14169,2023-07-29,BCA Virtual Account,20000,979604
ORD041859,USR48192,2023-05-19,Mandiri VA,0,1924407
ORD041860,USR41984,2023-01-13,GO-PAY,10000,1157509
ORD041861,USR04181,2023-03-07,gopay,0,1974563
ORD041862,USR21669,2023-11-23,BCA Virtual Account,0,110576
ORD041863,USR15737,2023-06-29,gopay,0,1992380
ORD041864,USR33652,2023-03-05,GO-PAY,20000,467707
ORD041865,USR28060,2023-10-08,BCA Virtual Account,0,966030
ORD041866,USR13941,2024-01-14,GO-PAY,10000,1685774
ORD041867,USR42723,2023-04-18,GoPay,0,1734721
ORD041868,USR13699,2023-05-18,bca va,10000,1698727
ORD041869,USR49675,2023-05-11,bca va,0,799927
ORD041870,USR28456,2023-06-12,OVO,20000,492927
ORD041871,USR23059,2022-09-15,GO-PAY,10000,1829102
ORD041872,USR24608,2022-08-15,gopay,0,189741
ORD041873,USR46854,2023-02-28,GO-PAY,10000,1494128
ORD041874,USR47304,2023-04-18,GO-PAY,0,250800
ORD041875,USR24944,2024-03-02,gopay,0,1760141
ORD041876,USR22447,2024-01-27,bca va,0,1150648
ORD041877,USR43981,2022-06-18,GO-PAY,20000,574482
ORD041878,USR30634,2023-08-13,GO-PAY,10000,1984814
ORD041879,USR03170,2024-07-21,COD,0,201214
ORD041880,USR35070,2023-08-23,BCA Virtual Account,0,1048095
ORD041881,USR10919,2022-07-06,gopay,0,1921039
ORD041882,USR15157,2022-08-05,Mandiri VA,0,1978158
ORD041883,USR29267,2022-12-31,OVO,20000,317753
ORD041884,USR20944,2024-09-09,gopay,20000,904460
ORD041885,USR25022,2024-01-05,gopay,0,888695
ORD041886,USR20118,2023-07-12,ovo,0,538028
ORD041887,USR37226,2023-02-17,BCA Virtual Account,10000,1042281
ORD041888,USR10846,2023-11-13,GO-PAY,0,716256
ORD041889,USR01906,2022-04-09,Mandiri VA,0,134119
ORD041890,USR40295,2023-01-16,BCA Virtual Account,0,680095
ORD041891,USR16749,2023-10-26,gopay,0,1004720
ORD041892,USR17336,2023-07-27,OVO,50000,433020
ORD041893,USR22929,2022-09-22,gopay,0,1586766
ORD041894,USR40324,2024-08-18,bca va,10000,51209
ORD041895,USR41529,2023-09-14,BCA Virtual Account,0,1294404
ORD041896,USR24916,2022-04-23,gopay,10000,-150000
ORD041897,USR21318,2024-06-23,COD,0,1938033
ORD041898,USR48021,2024-01-17,COD,10000,1064583
ORD041899,USR05609,2024-09-05,Mandiri VA,0,633282
ORD041900,USR14444,2023-08-12,GO-PAY,0,-150000
ORD041901,USR13765,2023-08-10,BCA Virtual Account,0,1302147
ORD041902,USR09050,2022-10-19,BCA Virtual Account,0,168041
ORD041903,USR32969,2022-10-11,bca va,0,1037245
ORD041904,USR22694,2022-08-17,Mandiri VA,20000,1063056
ORD041905,USR00846,2023-12-08,gopay,0,535368
ORD041906,USR18066,2024-04-23,GoPay,10000,1813611
ORD041907,USR16354,2023-07-25,GO-PAY,0,1052441
ORD041908,USR42770,2023-03-25,ovo,0,253600
ORD041909,USR22735,2023-06-17,COD,0,1195398
ORD041910,USR41660,2023-06-02,OVO,0,1796711
ORD041911,USR22666,2022-10-05,ovo,0,1101268
ORD041912,USR29859,2024-06-08,ovo,20000,1732800
ORD041913,USR26604,2023-10-12,GO-PAY,20000,941148
ORD041914,USR37681,2023-06-29,GO-PAY,20000,1810358
ORD041915,USR49957,2022-11-04,ovo,0,1695746
ORD041916,USR24748,2023-01-12,GO-PAY,10000,1741838
ORD041917,USR21027,2023-06-16,COD,20000,689904
ORD041918,USR05088,2023-01-18,bca va,0,1420837
ORD041919,USR44068,2024-03-18,GO-PAY,0,223062
ORD041920,USR30203,2023-12-10,BCA Virtual Account,0,891544
ORD041921,USR10929,2024-02-14,BCA Virtual Account,0,-150000
ORD041922,USR44233,2022-05-28,GoPay,20000,1292564
ORD041923,USR01357,2023-02-20,gopay,0,1319900
ORD041924,USR23905,2022-07-27,COD,0,1671624
ORD041925,USR10790,2023-12-08,bca va,50000,1410665
ORD041926,USR38089,2023-09-28,GoPay,0,1785736
ORD041927,USR05069,2024-06-21,GO-PAY,50000,1292839
ORD041928,USR42630,2024-05-30,GO-PAY,10000,1503923
ORD041929,USR41097,2023-12-22,ovo,0,1390867
ORD041930,USR18808,2023-05-11,OVO,0,1283195
ORD041931,USR27708,2024-05-31,ovo,50000,708763
ORD041932,USR44549,2023-10-08,COD,20000,-150000
ORD041933,USR20889,2024-06-17,Mandiri VA,0,767190
ORD041934,USR08854,2022-08-15,BCA Virtual Account,10000,1785057
ORD041935,USR14006,2023-05-01,bca va,0,454846
ORD041936,USR06809,2023-02-26,OVO,10000,1025238
ORD041937,USR41634,2023-02-09,Mandiri VA,10000,668052
ORD041938,USR02012,2023-03-17,gopay,20000,1771242
ORD041939,USR10187,2023-11-19,ovo,0,1856175
ORD041940,USR19123,2022-12-19,OVO,50000,335952
ORD041941,USR29029,2023-07-28,COD,10000,1140085
ORD041942,USR13696,2022-09-01,GoPay,20000,1681247
ORD041943,USR18507,2023-06-15,gopay,0,757153
ORD041944,USR12001,2022-08-25,BCA Virtual Account,0,295708
ORD041945,USR13370,2023-12-29,COD,10000,157257
ORD041946,USR29122,2023-06-30,COD,50000,1949797
ORD041947,USR08095,2023-08-10,gopay,0,1655532
ORD041948,USR36831,2023-07-02,GO-PAY,0,220939
ORD041949,USR02621,2023-07-29,OVO,0,1446667
ORD041950,USR45396,2023-07-14,GO-PAY,10000,1096712
ORD041951,USR11812,2024-04-15,GoPay,0,380028
ORD041952,USR17371,2022-12-17,GoPay,50000,400794
ORD041953,USR34835,2022-08-25,GoPay,10000,1887241
ORD041954,USR05544,2023-01-16,Mandiri VA,0,642377
ORD041955,USR24660,2023-05-01,GoPay,0,1276925
ORD041956,USR19023,2023-12-29,GoPay,10000,410969
ORD041957,USR35497,2022-12-17,BCA Virtual Account,50000,224294
ORD041958,USR01117,2023-06-12,BCA Virtual Account,0,1664290
ORD041959,USR19761,2022-10-13,bca va,0,191731
ORD041960,USR24844,2023-07-21,GoPay,0,1620516
ORD041961,USR34217,2024-02-08,GO-PAY,0,685929
ORD041962,USR07578,2023-09-05,BCA Virtual Account,20000,84017
ORD041963,USR30775,2023-10-15,COD,10000,653590
ORD041964,USR45856,2024-05-13,OVO,10000,492315
ORD041965,USR29487,2024-08-23,GO-PAY,0,619505
ORD041966,USR23528,2024-01-10,ovo,10000,544473
ORD041967,USR33914,2022-09-12,gopay,0,539238
ORD041968,USR25668,2023-11-11,gopay,10000,1142272
ORD041969,USR19143,2024-02-17,ovo,0,168003
ORD041970,USR27606,2022-11-28,bca va,20000,878063
ORD041971,USR33060,2023-03-29,BCA Virtual Account,50000,1553923
ORD041972,USR27221,2022-10-11,GO-PAY,20000,688177
ORD041973,USR09179,2022-12-23,Mandiri VA,20000,444367
ORD041974,USR44224,2023-07-19,OVO,0,1659488
ORD041975,USR08874,2023-04-22,OVO,0,573922
ORD041976,USR48972,2023-05-21,gopay,0,611845
ORD041977,USR16962,2023-10-06,GoPay,0,1926392
ORD041978,USR44358,2024-07-22,GO-PAY,0,1089461
ORD041979,USR32691,2024-01-21,BCA Virtual Account,50000,1963795
ORD041980,USR42453,2023-06-25,bca va,0,1488195
ORD041981,USR46758,2024-12-10,GoPay,0,1705905
ORD041982,USR48805,2023-10-16,gopay,10000,1763885
ORD041983,USR43752,2024-09-28,GO-PAY,50000,1523475
ORD041984,USR42362,2023-11-18,COD,10000,334194
ORD041985,USR42906,2023-09-16,gopay,0,1271897
ORD041986,USR02234,2023-04-01,OVO,0,646502
ORD041987,USR49190,2024-02-16,GoPay,0,344410
ORD041988,USR14607,2022-04-09,Mandiri VA,0,147448
ORD041989,USR19747,2024-07-30,GO-PAY,0,982121
ORD041990,USR19281,2022-06-04,Mandiri VA,10000,566505
ORD041991,USR45915,2023-04-30,COD,10000,872077
ORD041992,USR26752,2022-09-19,ovo,0,1652528
ORD041993,USR21312,2022-01-30,ovo,10000,1364782
ORD041994,USR05508,2024-06-14,gopay,0,100190
ORD041995,USR21644,2022-08-15,COD,0,1941292
ORD041996,USR19414,2022-12-29,bca va,50000,1753377
ORD041997,USR49230,2024-02-25,BCA Virtual Account,0,835057
ORD041998,USR27051,2024-04-10,OVO,0,1555361
ORD041999,USR33576,2023-03-09,GoPay,0,1260935
ORD042000,USR31212,2024-06-12,GO-PAY,0,1706346
ORD042001,USR08160,2023-05-06,ovo,0,1666048
ORD042002,USR25481,2023-08-20,BCA Virtual Account,10000,669332
ORD042003,USR45960,2023-12-20,OVO,0,1003647
ORD042004,USR40369,2022-06-12,ovo,20000,89584
ORD042005,USR11064,2022-12-18,gopay,10000,1991891
ORD042006,USR06948,2022-09-22,GoPay,20000,1386915
ORD042007,USR45790,2023-10-22,GO-PAY,10000,1677454
ORD042008,USR44242,2023-10-19,GO-PAY,50000,1171470
ORD042009,USR27987,2023-06-24,Mandiri VA,20000,338088
ORD042010,USR33557,2023-04-25,gopay,0,1363480
ORD042011,USR35341,2024-06-23,COD,0,1910551
ORD042012,USR37112,2023-08-08,GO-PAY,0,1917804
ORD042013,USR23996,2023-06-19,Mandiri VA,0,1876612
ORD042014,USR49676,2024-03-06,Mandiri VA,0,1944870
ORD042015,USR21131,2024-02-19,Mandiri VA,0,1757892
ORD042016,USR35812,2023-10-26,GO-PAY,0,535501
ORD042017,USR05419,2024-10-22,gopay,0,1789134
ORD042018,USR48976,2023-02-02,BCA Virtual Account,0,1332134
ORD042019,USR41540,2023-11-01,bca va,50000,872576
ORD042020,USR00508,2023-01-20,GoPay,0,826771
ORD042021,USR10447,2023-09-09,BCA Virtual Account,10000,1955708
ORD042022,USR29853,2024-09-17,GO-PAY,0,224338
ORD042023,USR47913,2023-11-05,OVO,0,1897233
ORD042024,USR44453,2023-07-01,Mandiri VA,0,806874
ORD042025,USR10761,2022-05-25,COD,0,1974472
ORD042026,USR04614,2022-10-31,GoPay,0,69123
ORD042027,USR33073,2023-06-27,ovo,50000,308254
ORD042028,USR34447,2023-03-28,GoPay,0,72242
ORD042029,USR48904,2023-07-10,BCA Virtual Account,10000,1839507
ORD042030,USR49042,2024-01-18,OVO,0,942491
ORD042031,USR43507,2022-08-13,gopay,0,608678
ORD042032,USR00370,2024-08-10,Mandiri VA,10000,1188939
ORD042033,USR49241,2023-12-14,gopay,0,888515
ORD042034,USR20104,2022-10-11,bca va,10000,971521
ORD042035,USR12387,2023-10-03,OVO,10000,1732143
ORD042036,USR21845,2022-12-10,COD,20000,1221629
ORD042037,USR36914,2023-04-09,bca va,20000,136498
ORD042038,USR23452,2023-07-08,BCA Virtual Account,0,102435
ORD042039,USR26277,2024-01-25,Mandiri VA,10000,949927
